Time,Datapoint
2013-08-28 5:57:24.520000000000437,54.0541
2013-08-28 5:57:25.630000000001019,53.0973
2013-08-28 5:57:26.759999999998399,48.7805
2013-08-28 5:57:27.990000000001601,50.4202
2013-08-28 5:57:29.180000000000291,54.5455
2013-08-28 5:57:30.279999999998836,55.5556
2013-08-28 5:57:31.360000000000582,53.0973
2013-08-28 5:57:32.490000000001601,53.0973
2013-08-28 5:57:33.619999999998981,48.7805
2013-08-28 5:57:34.849999999998545,52.1739
2013-08-28 5:57:36.0,54.5455
2013-08-28 5:57:37.099999999998545,58.2524
2013-08-28 5:57:38.130000000001019,61.2245
2013-08-28 5:57:39.110000000000582,61.8557
2013-08-28 5:57:40.080000000001746,61.8557
2013-08-28 5:57:41.049999999999272,63.1579
2013-08-28 5:57:42.0,65.2174
2013-08-28 5:57:42.919999999998254,66.6667
2013-08-28 5:57:43.819999999999709,68.1818
2013-08-28 5:57:44.700000000000728,66.6667
2013-08-28 5:57:45.599999999998545,67.4157
2013-08-28 5:57:46.490000000001601,66.6667
2013-08-28 5:57:47.389999999999418,66.6667
2013-08-28 5:57:48.290000000000873,65.9341
2013-08-28 5:57:49.200000000000728,66.6667
2013-08-28 5:57:50.099999999998545,64.5161
2013-08-28 5:57:51.029999999998836,63.1579
2013-08-28 5:57:51.979999999999563,61.8557
2013-08-28 5:57:52.950000000000728,57.6923
2013-08-28 5:57:53.990000000001601,57.6923
2013-08-28 5:57:55.029999999998836,58.8235
2013-08-28 5:57:56.049999999999272,57.1429
2013-08-28 5:57:57.099999999998545,57.1429
2013-08-28 5:57:58.150000000001455,56.6038
2013-08-28 5:57:59.209999999999127,57.1429
2013-08-28 5:58:0.25999999999839929,55.0459
2013-08-28 5:58:1.3499999999985448,54.5455
2013-08-28 5:58:2.4500000000007276,55.0459
2013-08-28 5:58:3.5400000000008731,54.5455
2013-08-28 5:58:4.6399999999994179,55.0459
2013-08-28 5:58:5.7299999999995634,54.5455
2013-08-28 5:58:6.8300000000017462,56.6038
2013-08-28 5:58:7.8899999999994179,54.5455
2013-08-28 5:58:8.9900000000016007,55.5556
2013-08-28 5:58:10.069999999999709,53.5714
2013-08-28 5:58:11.18999999999869,53.5714
2013-08-28 5:58:12.31000000000131,54.0541
2013-08-28 5:58:13.419999999998254,55.0459
2013-08-28 5:58:14.509999999998399,49.5868
2013-08-28 5:58:15.720000000001164,50
2013-08-28 5:58:16.919999999998254,53.0973
2013-08-28 5:58:18.049999999999272,52.1739
2013-08-28 5:58:19.200000000000728,51.2821
2013-08-28 5:58:20.369999999998981,49.5868
2013-08-28 5:58:21.580000000001746,51.7241
2013-08-28 5:58:22.740000000001601,52.6316
2013-08-28 5:58:23.880000000001019,55.0459
2013-08-28 5:58:24.970000000001164,56.0748
2013-08-28 5:58:26.040000000000873,60
2013-08-28 5:58:27.040000000000873,65.2174
2013-08-28 5:58:27.959999999999127,63.1579
2013-08-28 5:58:28.909999999999854,62.5
2013-08-28 5:58:29.869999999998981,66.6667
2013-08-28 5:58:30.770000000000437,65.9341
2013-08-28 5:58:31.680000000000291,68.9655
2013-08-28 5:58:35.040000000000873,71.4286
2013-08-28 5:58:35.880000000001019,68.9655
2013-08-28 5:58:36.75,65.2174
2013-08-28 5:58:37.669999999998254,61.8557
2013-08-28 5:58:38.639999999999418,56.6038
2013-08-28 5:58:39.700000000000728,55.0459
2013-08-28 5:58:40.790000000000873,53.5714
2013-08-28 5:58:41.909999999999854,55.5556
2013-08-28 5:58:42.990000000001601,55.0459
2013-08-28 5:58:44.080000000001746,54.5455
2013-08-28 5:58:45.180000000000291,56.0748
2013-08-28 5:58:46.25,56.0748
2013-08-28 5:58:47.319999999999709,55.0459
2013-08-28 5:58:48.409999999999854,55.0459
2013-08-28 5:58:49.5,55.0459
2013-08-28 5:58:50.590000000000146,56.6038
2013-08-28 5:58:51.650000000001455,57.1429
2013-08-28 5:58:52.700000000000728,56.0748
2013-08-28 5:58:53.770000000000437,55.5556
2013-08-28 5:58:54.849999999998545,56.6038
2013-08-28 5:58:55.909999999999854,56.6038
2013-08-28 5:58:56.970000000001164,53.5714
2013-08-28 5:58:58.090000000000146,54.0541
2013-08-28 5:58:59.200000000000728,55.5556
2013-08-28 5:59:0.27999999999883585,56.6038
2013-08-28 5:59:1.3400000000001455,50.8475
2013-08-28 5:59:2.5200000000004366,52.1739
2013-08-28 5:59:3.6699999999982538,54.0541
2013-08-28 5:59:4.7799999999988358,53.5714
2013-08-28 5:59:5.9000000000014552,55.0459
2013-08-28 5:59:6.9900000000016007,58.2524
2013-08-28 5:59:8.0200000000004366,57.6923
2013-08-28 5:59:9.0600000000013097,63.1579
2013-08-28 5:59:10.009999999998399,60
2013-08-28 5:59:11.009999999998399,65.2174
2013-08-28 5:59:11.930000000000291,63.1579
2013-08-28 5:59:12.880000000001019,66.6667
2013-08-28 5:59:13.779999999998836,65.9341
2013-08-28 5:59:14.68999999999869,69.7674
2013-08-28 5:59:15.549999999999272,68.9655
2013-08-28 5:59:16.419999999998254,68.9655
2013-08-28 5:59:17.290000000000873,68.1818
2013-08-28 5:59:18.169999999998254,67.4157
2013-08-28 5:59:19.06000000000131,65.2174
2013-08-28 5:59:19.979999999999563,61.8557
2013-08-28 5:59:20.950000000000728,59.4059
2013-08-28 5:59:21.959999999999127,60
2013-08-28 5:59:22.959999999999127,57.6923
2013-08-28 5:59:24.0,56.0748
2013-08-28 5:59:25.069999999999709,56.0748
2013-08-28 5:59:26.139999999999418,56.6038
2013-08-28 5:59:27.200000000000728,56.6038
2013-08-28 5:59:28.259999999998399,55.5556
2013-08-28 5:59:29.340000000000146,56.0748
2013-08-28 5:59:30.409999999999854,57.1429
2013-08-28 5:59:31.459999999999127,56.0748
2013-08-28 5:59:32.529999999998836,56.6038
2013-08-28 5:59:33.590000000000146,56.0748
2013-08-28 5:59:34.659999999999854,52.6316
2013-08-28 5:59:35.799999999999272,56.6038
2013-08-28 5:59:36.860000000000582,56.0748
2013-08-28 5:59:37.930000000000291,57.1429
2013-08-28 5:59:38.979999999999563,56.6038
2013-08-28 5:59:40.040000000000873,55.5556
2013-08-28 5:59:41.119999999998981,54.0541
2013-08-28 5:59:42.229999999999563,56.6038
2013-08-28 5:59:43.290000000000873,54.5455
2013-08-28 5:59:44.389999999999418,55.0459
2013-08-28 5:59:45.479999999999563,56.0748
2013-08-28 5:59:46.549999999999272,56.0748
2013-08-28 5:59:47.619999999998981,54.5455
2013-08-28 5:59:48.720000000001164,55.5556
2013-08-28 5:59:49.799999999999272,56.0748
2013-08-28 5:59:50.869999999998981,58.8235
2013-08-28 5:59:51.889999999999418,63.8298
2013-08-28 5:59:52.830000000001746,63.8298
2013-08-28 5:59:53.770000000000437,67.4157
2013-08-28 5:59:54.659999999999854,67.4157
2013-08-28 5:59:55.549999999999272,68.1818
2013-08-28 5:59:56.430000000000291,68.1818
2013-08-28 5:59:57.31000000000131,68.1818
2013-08-28 5:59:58.18999999999869,68.1818
2013-08-28 6:0:0.79000000000087311,68.9655
2013-08-28 6:0:1.6599999999998545,67.4157
2013-08-28 6:0:2.5499999999992724,68.9655
2013-08-28 6:0:3.4199999999982538,68.9655
2013-08-28 6:0:4.2900000000008731,68.9655
2013-08-28 6:0:5.1599999999998545,68.9655
2013-08-28 6:0:6.0299999999988358,69.7674
2013-08-28 6:0:6.8899999999994179,69.7674
2013-08-28 6:0:7.75,68.1818
2013-08-28 6:0:8.6300000000010186,65.9341
2013-08-28 6:0:9.5400000000008731,63.8298
2013-08-28 6:0:10.479999999999563,61.2245
2013-08-28 6:0:11.459999999999127,59.4059
2013-08-28 6:0:12.470000000001164,58.2524
2013-08-28 6:0:13.5,57.6923
2013-08-28 6:0:14.540000000000873,56.0748
2013-08-28 6:0:15.610000000000582,57.6923
2013-08-28 6:0:16.650000000001455,59.4059
2013-08-28 6:0:17.659999999999854,59.4059
2013-08-28 6:0:18.669999999998254,59.4059
2013-08-28 6:0:19.680000000000291,59.4059
2013-08-28 6:0:20.68999999999869,62.5
2013-08-28 6:0:23.529999999998836,66.6667
2013-08-28 6:0:24.430000000000291,68.9655
2013-08-28 6:0:25.299999999999272,69.7674
2013-08-28 6:0:26.159999999999854,71.4286
2013-08-28 6:0:27.0,73.1707
2013-08-28 6:0:27.819999999999709,74.0741
2013-08-28 6:0:28.630000000001019,75
2013-08-28 6:0:29.430000000000291,75
2013-08-28 6:0:30.229999999999563,75
2013-08-28 6:0:31.029999999998836,75
2013-08-28 6:0:31.830000000001746,74.0741
2013-08-28 6:0:32.639999999999418,75
2013-08-28 6:0:33.43999999999869,73.1707
2013-08-28 6:0:34.259999999998399,71.4286
2013-08-28 6:0:35.099999999998545,68.1818
2013-08-28 6:0:35.979999999999563,65.2174
2013-08-28 6:0:36.900000000001455,61.2245
2013-08-28 6:0:38.889999999999418,58.8235
2013-08-28 6:0:39.909999999999854,58.8235
2013-08-28 6:0:40.930000000000291,57.1429
2013-08-28 6:0:41.979999999999563,56.6038
2013-08-28 6:0:43.040000000000873,56.0748
2013-08-28 6:0:44.110000000000582,55.0459
2013-08-28 6:0:45.200000000000728,56.0748
2013-08-28 6:0:46.270000000000437,57.6923
2013-08-28 6:0:47.31000000000131,54.5455
2013-08-28 6:0:48.409999999999854,56.0748
2013-08-28 6:0:49.479999999999563,56.0748
2013-08-28 6:0:50.549999999999272,57.1429
2013-08-28 6:0:51.599999999998545,54.5455
2013-08-28 6:0:52.700000000000728,61.2245
2013-08-28 6:0:53.680000000000291,58.2524
2013-08-28 6:0:54.709999999999127,61.8557
2013-08-28 6:0:55.680000000000291,61.8557
2013-08-28 6:0:56.650000000001455,61.8557
2013-08-28 6:0:57.619999999998981,65.2174
2013-08-28 6:0:58.540000000000873,64.5161
2013-08-28 6:0:59.470000000001164,66.6667
2013-08-28 6:1:0.36999999999898137,67.4157
2013-08-28 6:1:1.2599999999983993,65.9341
2013-08-28 6:1:2.1699999999982538,63.8298
2013-08-28 6:1:3.1100000000005821,62.5
2013-08-28 6:1:4.069999999999709,62.5
2013-08-28 6:1:5.0299999999988358,58.8235
2013-08-28 6:1:6.0499999999992724,57.1429
2013-08-28 6:1:7.0999999999985448,57.1429
2013-08-28 6:1:8.1500000000014552,56.0748
2013-08-28 6:1:9.2200000000011642,55.5556
2013-08-28 6:1:10.299999999999272,56.6038
2013-08-28 6:1:11.360000000000582,56.0748
2013-08-28 6:1:12.430000000000291,55.5556
2013-08-28 6:1:13.509999999998399,57.1429
2013-08-28 6:1:14.56000000000131,57.1429
2013-08-28 6:1:15.610000000000582,55.0459
2013-08-28 6:1:16.700000000000728,54.5455
2013-08-28 6:1:17.799999999999272,56.0748
2013-08-28 6:1:18.869999999998981,56.0748
2013-08-28 6:1:19.93999999999869,55.5556
2013-08-28 6:1:21.020000000000437,55.0459
2013-08-28 6:1:22.110000000000582,56.0748
2013-08-28 6:1:23.180000000000291,56.0748
2013-08-28 6:1:24.25,54.5455
2013-08-28 6:1:25.349999999998545,53.5714
2013-08-28 6:1:26.470000000001164,55.0459
2013-08-28 6:1:27.56000000000131,55.5556
2013-08-28 6:1:28.639999999999418,51.7241
2013-08-28 6:1:29.799999999999272,52.1739
2013-08-28 6:1:30.950000000000728,55.0459
2013-08-28 6:1:32.040000000000873,56.0748
2013-08-28 6:1:33.110000000000582,61.8557
2013-08-28 6:1:34.080000000001746,58.8235
2013-08-28 6:1:35.099999999998545,63.1579
2013-08-28 6:1:36.049999999999272,61.2245
2013-08-28 6:1:37.029999999998836,65.2174
2013-08-28 6:1:37.950000000000728,65.9341
2013-08-28 6:1:38.860000000000582,67.4157
2013-08-28 6:1:39.75,70.5882
2013-08-28 6:1:40.599999999998545,71.4286
2013-08-28 6:1:41.43999999999869,72.2892
2013-08-28 6:1:42.270000000000437,74.0741
2013-08-28 6:1:43.080000000001746,74.0741
2013-08-28 6:1:43.889999999999418,74.0741
2013-08-28 6:1:44.700000000000728,74.0741
2013-08-28 6:1:45.509999999998399,73.1707
2013-08-28 6:1:46.330000000001746,71.4286
2013-08-28 6:1:47.169999999998254,69.7674
2013-08-28 6:1:48.029999999998836,68.1818
2013-08-28 6:1:48.909999999999854,65.2174
2013-08-28 6:1:49.830000000001746,61.2245
2013-08-28 6:1:50.81000000000131,60
2013-08-28 6:1:51.81000000000131,59.4059
2013-08-28 6:1:52.819999999999709,57.1429
2013-08-28 6:1:53.869999999998981,56.0748
2013-08-28 6:1:54.93999999999869,55.5556
2013-08-28 6:1:56.020000000000437,55.5556
2013-08-28 6:1:57.099999999998545,55.5556
2013-08-28 6:1:58.180000000000291,56.0748
2013-08-28 6:1:59.25,55.0459
2013-08-28 6:2:0.34000000000014552,53.5714
2013-08-28 6:2:1.4599999999991269,55.0459
2013-08-28 6:2:2.5499999999992724,54.0541
2013-08-28 6:2:3.6599999999998545,55.5556
2013-08-28 6:2:4.7400000000016007,54.0541
2013-08-28 6:2:5.8499999999985448,55.0459
2013-08-28 6:2:6.9399999999986903,54.5455
2013-08-28 6:2:8.0400000000008731,56.6038
2013-08-28 6:2:9.0999999999985448,55.0459
2013-08-28 6:2:10.18999999999869,57.6923
2013-08-28 6:2:11.229999999999563,58.2524
2013-08-28 6:2:12.259999999998399,58.2524
2013-08-28 6:2:13.290000000000873,58.2524
2013-08-28 6:2:14.319999999999709,63.8298
2013-08-28 6:2:15.259999999998399,60.6061
2013-08-28 6:2:16.25,64.5161
2013-08-28 6:2:17.180000000000291,65.2174
2013-08-28 6:2:18.099999999998545,65.9341
2013-08-28 6:2:19.009999999998399,66.6667
2013-08-28 6:2:19.909999999999854,66.6667
2013-08-28 6:2:20.81000000000131,64.5161
2013-08-28 6:2:21.740000000001601,62.5
2013-08-28 6:2:22.700000000000728,61.8557
2013-08-28 6:2:23.669999999998254,59.4059
2013-08-28 6:2:24.680000000000291,56.6038
2013-08-28 6:2:25.740000000001601,57.6923
2013-08-28 6:2:26.779999999998836,56.6038
2013-08-28 6:2:27.840000000000146,56.6038
2013-08-28 6:2:28.900000000001455,56.6038
2013-08-28 6:2:29.959999999999127,55.5556
2013-08-28 6:2:31.040000000000873,57.6923
2013-08-28 6:2:32.080000000001746,56.0748
2013-08-28 6:2:33.150000000001455,55.5556
2013-08-28 6:2:34.229999999999563,56.0748
2013-08-28 6:2:35.299999999999272,54.5455
2013-08-28 6:2:36.400000000001455,56.6038
2013-08-28 6:2:37.459999999999127,54.0541
2013-08-28 6:2:38.569999999999709,55.5556
2013-08-28 6:2:39.650000000001455,55.5556
2013-08-28 6:2:40.729999999999563,54.5455
2013-08-28 6:2:41.830000000001746,54.0541
2013-08-28 6:2:42.93999999999869,52.6316
2013-08-28 6:2:44.080000000001746,53.0973
2013-08-28 6:2:45.209999999999127,48.3871
2013-08-28 6:2:46.450000000000728,50.8475
2013-08-28 6:2:47.630000000001019,52.6316
2013-08-28 6:2:48.770000000000437,52.1739
2013-08-28 6:2:49.919999999998254,54.0541
2013-08-28 6:2:51.029999999998836,59.4059
2013-08-28 6:2:52.040000000000873,56.6038
2013-08-28 6:2:53.099999999998545,60
2013-08-28 6:2:54.099999999998545,59.4059
2013-08-28 6:2:55.110000000000582,60.6061
2013-08-28 6:2:56.099999999998545,63.1579
2013-08-28 6:2:57.049999999999272,65.2174
2013-08-28 6:2:57.970000000001164,66.6667
2013-08-28 6:2:58.869999999998981,65.9341
2013-08-28 6:2:59.779999999998836,66.6667
2013-08-28 6:3:0.68000000000029104,65.9341
2013-08-28 6:3:1.5900000000001455,65.2174
2013-08-28 6:3:2.5099999999983993,63.1579
2013-08-28 6:3:3.4599999999991269,61.2245
2013-08-28 6:3:4.4399999999986903,59.4059
2013-08-28 6:3:5.4500000000007276,59.4059
2013-08-28 6:3:6.4599999999991269,55.5556
2013-08-28 6:3:7.5400000000008731,55.5556
2013-08-28 6:3:8.6199999999989814,54.5455
2013-08-28 6:3:9.7200000000011642,55.5556
2013-08-28 6:3:10.799999999999272,56.6038
2013-08-28 6:3:11.860000000000582,57.1429
2013-08-28 6:3:12.909999999999854,55.5556
2013-08-28 6:3:13.990000000001601,56.0748
2013-08-28 6:3:15.06000000000131,55.5556
2013-08-28 6:3:16.139999999999418,55.0459
2013-08-28 6:3:17.229999999999563,54.5455
2013-08-28 6:3:18.330000000001746,53.5714
2013-08-28 6:3:19.450000000000728,54.0541
2013-08-28 6:3:20.56000000000131,56.6038
2013-08-28 6:3:21.619999999998981,55.0459
2013-08-28 6:3:22.709999999999127,53.5714
2013-08-28 6:3:23.830000000001746,57.1429
2013-08-28 6:3:24.880000000001019,56.6038
2013-08-28 6:3:25.93999999999869,50.4202
2013-08-28 6:3:27.130000000001019,54.5455
2013-08-28 6:3:28.229999999999563,55.5556
2013-08-28 6:3:29.31000000000131,56.0748
2013-08-28 6:3:30.380000000001019,56.6038
2013-08-28 6:3:31.43999999999869,56.6038
2013-08-28 6:3:32.5,56.0748
2013-08-28 6:3:33.569999999999709,53.0973
2013-08-28 6:3:34.700000000000728,53.0973
2013-08-28 6:3:35.830000000001746,56.0748
2013-08-28 6:3:36.900000000001455,60.6061
2013-08-28 6:3:37.889999999999418,55.5556
2013-08-28 6:3:38.970000000001164,61.8557
2013-08-28 6:3:39.93999999999869,60
2013-08-28 6:3:40.93999999999869,64.5161
2013-08-28 6:3:41.869999999998981,64.5161
2013-08-28 6:3:42.799999999999272,68.1818
2013-08-28 6:3:44.490000000001601,70.5882
2013-08-28 6:3:45.340000000000146,68.9655
2013-08-28 6:3:46.209999999999127,69.7674
2013-08-28 6:3:47.069999999999709,69.7674
2013-08-28 6:3:47.930000000000291,69.7674
2013-08-28 6:3:48.790000000000873,66.6667
2013-08-28 6:3:49.68999999999869,66.6667
2013-08-28 6:3:50.590000000000146,65.2174
2013-08-28 6:3:51.509999999998399,61.8557
2013-08-28 6:3:52.479999999999563,56.6038
2013-08-28 6:3:53.540000000000873,55.5556
2013-08-28 6:3:54.619999999998981,54.0541
2013-08-28 6:3:55.729999999999563,54.5455
2013-08-28 6:3:56.830000000001746,54.5455
2013-08-28 6:3:57.930000000000291,54.0541
2013-08-28 6:3:59.040000000000873,54.0541
2013-08-28 6:4:0.15000000000145519,54.5455
2013-08-28 6:4:1.25,54.5455
2013-08-28 6:4:2.3499999999985448,54.5455
2013-08-28 6:4:3.4500000000007276,53.0973
2013-08-28 6:4:4.5800000000017462,56.6038
2013-08-28 6:4:5.6399999999994179,55.0459
2013-08-28 6:4:6.7299999999995634,55.5556
2013-08-28 6:4:7.8100000000013097,54.5455
2013-08-28 6:4:8.9099999999998545,54.5455
2013-08-28 6:4:10.009999999998399,55.5556
2013-08-28 6:4:11.090000000000146,51.7241
2013-08-28 6:4:12.25,54.0541
2013-08-28 6:4:13.360000000000582,55.0459
2013-08-28 6:4:14.450000000000728,55.5556
2013-08-28 6:4:15.529999999998836,54.5455
2013-08-28 6:4:16.630000000001019,55.5556
2013-08-28 6:4:17.709999999999127,58.8235
2013-08-28 6:4:18.729999999999563,57.6923
2013-08-28 6:4:19.770000000000437,60.6061
2013-08-28 6:4:20.759999999998399,60
2013-08-28 6:4:21.759999999998399,61.2245
2013-08-28 6:4:22.740000000001601,64.5161
2013-08-28 6:4:23.669999999998254,65.2174
2013-08-28 6:4:24.590000000000146,67.4157
2013-08-28 6:4:25.479999999999563,68.9655
2013-08-28 6:4:26.349999999998545,70.5882
2013-08-28 6:4:27.200000000000728,72.2892
2013-08-28 6:4:28.029999999998836,72.2892
2013-08-28 6:4:28.860000000000582,71.4286
2013-08-28 6:4:29.700000000000728,67.4157
2013-08-28 6:4:30.590000000000146,63.8298
2013-08-28 6:4:31.529999999998836,60
2013-08-28 6:4:32.529999999998836,59.4059
2013-08-28 6:4:33.540000000000873,56.0748
2013-08-28 6:4:34.610000000000582,55.5556
2013-08-28 6:4:35.68999999999869,56.6038
2013-08-28 6:4:36.75,54.5455
2013-08-28 6:4:37.849999999998545,52.1739
2013-08-28 6:4:39.0,51.2821
2013-08-28 6:4:40.169999999998254,52.1739
2013-08-28 6:4:41.319999999999709,53.5714
2013-08-28 6:4:42.43999999999869,53.0973
2013-08-28 6:4:43.569999999999709,53.5714
2013-08-28 6:4:44.68999999999869,54.0541
2013-08-28 6:4:45.799999999999272,53.5714
2013-08-28 6:4:46.919999999998254,54.5455
2013-08-28 6:4:48.020000000000437,53.5714
2013-08-28 6:4:49.139999999999418,54.0541
2013-08-28 6:4:50.25,51.7241
2013-08-28 6:4:51.409999999999854,50.4202
2013-08-28 6:4:52.599999999998545,54.0541
2013-08-28 6:4:53.709999999999127,55.0459
2013-08-28 6:4:54.799999999999272,55.5556
2013-08-28 6:4:55.880000000001019,55.0459
2013-08-28 6:4:56.970000000001164,51.7241
2013-08-28 6:4:58.130000000001019,56.0748
2013-08-28 6:4:59.200000000000728,60.6061
2013-08-28 6:5:0.18999999999869033,60
2013-08-28 6:5:1.1899999999986903,61.2245
2013-08-28 6:5:2.1699999999982538,63.8298
2013-08-28 6:5:3.1100000000005821,63.8298
2013-08-28 6:5:4.0499999999992724,65.2174
2013-08-28 6:5:4.9700000000011642,68.1818
2013-08-28 6:5:5.8499999999985448,68.1818
2013-08-28 6:5:6.7299999999995634,68.1818
2013-08-28 6:5:7.6100000000005821,70.5882
2013-08-28 6:5:8.4599999999991269,70.5882
2013-08-28 6:5:9.3100000000013097,70.5882
2013-08-28 6:5:10.159999999999854,68.9655
2013-08-28 6:5:11.029999999998836,68.1818
2013-08-28 6:5:11.909999999999854,68.1818
2013-08-28 6:5:12.790000000000873,65.9341
2013-08-28 6:5:13.700000000000728,65.2174
2013-08-28 6:5:14.619999999998981,64.5161
2013-08-28 6:5:15.549999999999272,63.8298
2013-08-28 6:5:16.490000000001601,63.1579
2013-08-28 6:5:17.43999999999869,61.8557
2013-08-28 6:5:18.409999999999854,62.5
2013-08-28 6:5:19.369999999998981,60
2013-08-28 6:5:20.369999999998981,60.6061
2013-08-28 6:5:21.360000000000582,59.4059
2013-08-28 6:5:22.369999999998981,57.6923
2013-08-28 6:5:23.409999999999854,57.6923
2013-08-28 6:5:24.450000000000728,57.6923
2013-08-28 6:5:25.490000000001601,57.1429
2013-08-28 6:5:26.540000000000873,56.6038
2013-08-28 6:5:27.599999999998545,56.0748
2013-08-28 6:5:28.669999999998254,56.0748
2013-08-28 6:5:29.740000000001601,56.0748
2013-08-28 6:5:30.81000000000131,57.1429
2013-08-28 6:5:31.860000000000582,55.5556
2013-08-28 6:5:32.93999999999869,56.0748
2013-08-28 6:5:34.009999999998399,56.6038
2013-08-28 6:5:35.069999999999709,57.6923
2013-08-28 6:5:36.110000000000582,56.0748
2013-08-28 6:5:37.180000000000291,56.0748
2013-08-28 6:5:38.25,56.6038
2013-08-28 6:5:39.31000000000131,56.6038
2013-08-28 6:5:40.369999999998981,54.5455
2013-08-28 6:5:41.470000000001164,56.6038
2013-08-28 6:5:42.529999999998836,60.6061
2013-08-28 6:5:43.520000000000437,58.2524
2013-08-28 6:5:44.549999999999272,61.2245
2013-08-28 6:5:45.529999999998836,61.2245
2013-08-28 6:5:46.509999999998399,62.5
2013-08-28 6:5:47.470000000001164,65.9341
2013-08-28 6:5:48.380000000001019,65.2174
2013-08-28 6:5:49.299999999999272,66.6667
2013-08-28 6:5:50.200000000000728,67.4157
